game_dt,game_time_est,home_team_ind,team_id,team_name,team,team_lat,team_lon,opp_id,opp_name,opp,opp_lat,opp_lon,team_travel_m,team_travel_km,team_travel_mi,game_id,route_order
2020-08-13T00:00:00Z,,1,ORL,Orlando Magic,Magic,28.5392,-81.3839,NOP,New Orleans Pelicans,Pelicans,29.949,-90.0821,0,0,0,ORL_NOP,2
2020-07-31T00:00:00Z,9:00,0,HOU,Houston Rockets,Rockets,29.7508,-95.3621,DAL,Dallas Mavericks,Mavericks,32.7903,-96.8101,365316.943805818,365.316943805818,226.997354689565,HOU_DAL,1
2020-08-02T00:00:00Z,8:30,1,HOU,Houston Rockets,Rockets,29.7508,-95.3621,MIL,Milwaukee Bucks,Bucks,43.0451,-87.9174,0,0,0,HOU_MIL,2
2020-08-04T00:00:00Z,9:00,0,HOU,Houston Rockets,Rockets,29.7508,-95.3621,POR,Portland Trail Blazers,Trail Blazers,45.5316,-122.6668,2955523.19658852,2955.52319658852,1836.47640418741,HOU_POR,1
2020-08-06T00:00:00Z,9:00,1,HOU,Houston Rockets,Rockets,29.7508,-95.3621,LAL,Los Angeles Lakers,Lakers,34.043,-118.2673,0,0,0,HOU_LAL,2
2020-08-09T00:00:00Z,8:00,0,HOU,Houston Rockets,Rockets,29.7508,-95.3621,SAC,Sacramento Kings,Kings,38.5802,-121.4997,2588919.71837631,2588.91971837631,1608.6796343272,HOU_SAC,1
2020-08-11T00:00:00Z,2:00,0,HOU,Houston Rockets,Rockets,29.7508,-95.3621,SAS,San Antonio Spurs,Spurs,29.4272,-98.4375,299867.836612993,299.867836612993,186.329177504052,HOU_SAS,1
2020-08-12T00:00:00Z,4:00,1,HOU,Houston Rockets,Rockets,29.7508,-95.3621,IND,Indiana Pacers,Pacers,39.764,-86.1555,0,0,0,HOU_IND,2
2020-08-14T00:00:00Z,,1,HOU,Houston Rockets,Rockets,29.7508,-95.3621,PHI,Philadelphia 76ers,76ers,39.900663064,-75.169832654,0,0,0,HOU_PHI,2
2020-07-31T00:00:00Z,4:00,0,PHX,Phoenix Suns,Suns,33.4457,-112.0712,WSH,Washington Wizards,Wizards,38.8981,-77.0208,3187415.83120267,3187.41583120267,1980.56776245024,PHX_WSH,1
2020-08-02T00:00:00Z,9:00,1,PHX,Phoenix Suns,Suns,33.4457,-112.0712,DAL,Dallas Mavericks,Mavericks,32.7903,-96.8101,0,0,0,PHX_DAL,2
2020-08-04T00:00:00Z,4:00,0,PHX,Phoenix Suns,Suns,33.4457,-112.0712,LAC,Los Angeles Clippers,Clippers,34.043,-118.2673,577290.7631782,577.2907631782,358.711738806801,PHX_LAC,1
2020-08-06T00:00:00Z,4:00,1,PHX,Phoenix Suns,Suns,33.4457,-112.0712,IND,Indiana Pacers,Pacers,39.764,-86.1555,0,0,0,PHX_IND,2
2020-08-08T00:00:00Z,7:30,0,PHX,Phoenix Suns,Suns,33.4457,-112.0712,MIA,Miami Heat,Heat,25.7814,-80.187,3187497.7218929,3187.4977218929,1980.61864695031,PHX_MIA,1
2020-08-10T00:00:00Z,2:30,1,PHX,Phoenix Suns,Suns,33.4457,-112.0712,OKC,Oklahoma City Thunder,Thunder,35.4634,-97.5151,0,0,0,PHX_OKC,2
2020-08-11T00:00:00Z,4:30,0,PHX,Phoenix Suns,Suns,33.4457,-112.0712,PHI,Philadelphia 76ers,76ers,39.900663064,-75.169832654,3347236.81623737,3347.23681623737,2079.87588774223,PHX_PHI,1
2020-08-13T00:00:00Z,,1,PHX,Phoenix Suns,Suns,33.4457,-112.0712,DAL,Dallas Mavericks,Mavericks,32.7903,-96.8101,0,0,0,PHX_DAL,2
2020-08-01T00:00:00Z,1:00,0,MIA,Miami Heat,Heat,25.7814,-80.187,DEN,Denver Nuggets,Nuggets,39.7487,-105.0077,2780375.30441514,2780.37530441514,1727.64458327974,MIA_DEN,1
2020-08-03T00:00:00Z,1:30,1,MIA,Miami Heat,Heat,25.7814,-80.187,TOR,Toronto Raptors,Raptors,43.6435,-79.3791,0,0,0,MIA_TOR,2
2020-08-04T00:00:00Z,6:30,1,MIA,Miami Heat,Heat,25.7814,-80.187,BOS,Boston Celtics,Celtics,42.3662,-71.0621,0,0,0,MIA_BOS,2
2020-08-06T00:00:00Z,4:00,0,MIA,Miami Heat,Heat,25.7814,-80.187,MIL,Milwaukee Bucks,Bucks,43.0451,-87.9174,2046410.15238529,2046.41015238529,1271.5799227978,MIA_MIL,1
2020-08-08T00:00:00Z,7:30,1,MIA,Miami Heat,Heat,25.7814,-80.187,PHX,Phoenix Suns,Suns,33.4457,-112.0712,0,0,0,MIA_PHX,2
2020-08-10T00:00:00Z,8:00,1,MIA,Miami Heat,Heat,25.7814,-80.187,IND,Indiana Pacers,Pacers,39.764,-86.1555,0,0,0,MIA_IND,2
2020-08-12T00:00:00Z,8:00,0,MIA,Miami Heat,Heat,25.7814,-80.187,OKC,Oklahoma City Thunder,Thunder,35.4634,-97.5151,1974361.37103531,1974.36137103531,1226.81089948158,MIA_OKC,1
2020-08-14T00:00:00Z,,0,MIA,Miami Heat,Heat,25.7814,-80.187,IND,Indiana Pacers,Pacers,39.764,-86.1555,1652672.84957365,1652.67284957365,1026.92298121243,MIA_IND,1
2020-08-01T00:00:00Z,7:00,0,PHI,Philadelphia 76ers,76ers,39.900663064,-75.169832654,IND,Indiana Pacers,Pacers,39.764,-86.1555,938637.784723584,938.637784723584,583.242298931478,PHI_IND,1
2020-08-03T00:00:00Z,8:00,1,PHI,Philadelphia 76ers,76ers,39.900663064,-75.169832654,SAS,San Antonio Spurs,Spurs,29.4272,-98.4375,0,0,0,PHI_SAS,2
2020-08-05T00:00:00Z,4:00,0,PHI,Philadelphia 76ers,76ers,39.900663064,-75.169832654,WSH,Washington Wizards,Wizards,38.8981,-77.0208,194433.782487779,194.433782487779,120.815513858214,PHI_WSH,1
2020-08-07T00:00:00Z,6:30,1,PHI,Philadelphia 76ers,76ers,39.900663064,-75.169832654,ORL,Orlando Magic,Magic,28.5392,-81.3839,0,0,0,PHI_ORL,2
2020-08-09T00:00:00Z,6:30,0,PHI,Philadelphia 76ers,76ers,39.900663064,-75.169832654,POR,Portland Trail Blazers,Trail Blazers,45.5316,-122.6668,3877196.84434769,3877.19684434769,2409.17768036917,PHI_POR,1
2020-08-11T00:00:00Z,4:30,1,PHI,Philadelphia 76ers,76ers,39.900663064,-75.169832654,PHX,Phoenix Suns,Suns,33.4457,-112.0712,0,0,0,PHI_PHX,2
2020-08-12T00:00:00Z,6:30,1,PHI,Philadelphia 76ers,76ers,39.900663064,-75.169832654,TOR,Toronto Raptors,Raptors,43.6435,-79.3791,0,0,0,PHI_TOR,2
2020-08-14T00:00:00Z,,0,PHI,Philadelphia 76ers,76ers,39.900663064,-75.169832654,HOU,Houston Rockets,Rockets,29.7508,-95.3621,2155899.6517368,2155.8996517368,1339.61352249935,PHI_HOU,1
2020-07-30T00:00:00Z,6:30,0,UTA,Utah Jazz,Jazz,40.7683,-111.9011,NOP,New Orleans Pelicans,Pelicans,29.949,-90.0821,2308465.72221054,2308.46572221054,1434.41365427569,UTA_NOP,1
2020-08-01T00:00:00Z,3:30,0,UTA,Utah Jazz,Jazz,40.7683,-111.9011,OKC,Oklahoma City Thunder,Thunder,35.4634,-97.5151,1389176.2791415,1389.1762791415,863.193853746431,UTA_OKC,1
2020-08-03T00:00:00Z,9:00,1,UTA,Utah Jazz,Jazz,40.7683,-111.9011,LAL,Los Angeles Lakers,Lakers,34.043,-118.2673,0,0,0,UTA_LAL,2
2020-08-05T00:00:00Z,2:30,1,UTA,Utah Jazz,Jazz,40.7683,-111.9011,MEM,Memphis Grizzlies,Grizzlies,35.1381,-90.0506,0,0,0,UTA_MEM,2
2020-08-07T00:00:00Z,1:00,0,UTA,Utah Jazz,Jazz,40.7683,-111.9011,SAS,San Antonio Spurs,Spurs,29.4272,-98.4375,1755857.12928207,1755.85712928208,1091.03870027913,UTA_SAS,1
2020-08-08T00:00:00Z,3:30,0,UTA,Utah Jazz,Jazz,40.7683,-111.9011,DEN,Denver Nuggets,Nuggets,39.7487,-105.0077,596337.036175939,596.337036175939,370.54654050568,UTA_DEN,1
2020-08-10T00:00:00Z,3:00,1,UTA,Utah Jazz,Jazz,40.7683,-111.9011,DAL,Dallas Mavericks,Mavericks,32.7903,-96.8101,0,0,0,UTA_DAL,2
2020-08-13T00:00:00Z,,1,UTA,Utah Jazz,Jazz,40.7683,-111.9011,SAS,San Antonio Spurs,Spurs,29.4272,-98.4375,0,0,0,UTA_SAS,2
2020-07-31T00:00:00Z,8:00,0,SAC,Sacramento Kings,Kings,38.5802,-121.4997,SAS,San Antonio Spurs,Spurs,29.4272,-98.4375,2350648.54788962,2350.64854788962,1460.62483885072,SAC_SAS,1
2020-08-02T00:00:00Z,6:00,0,SAC,Sacramento Kings,Kings,38.5802,-121.4997,ORL,Orlando Magic,Magic,28.5392,-81.3839,3851820.63721966,3851.82063721966,2393.40964116981,SAC_ORL,1
2020-08-04T00:00:00Z,2:30,1,SAC,Sacramento Kings,Kings,38.5802,-121.4997,DAL,Dallas Mavericks,Mavericks,32.7903,-96.8101,0,0,0,SAC_DAL,2
2020-08-06T00:00:00Z,1:30,1,SAC,Sacramento Kings,Kings,38.5802,-121.4997,NOP,New Orleans Pelicans,Pelicans,29.949,-90.0821,0,0,0,SAC_NOP,2
2020-08-07T00:00:00Z,5:00,0,SAC,Sacramento Kings,Kings,38.5802,-121.4997,BKN,Brooklyn Nets,Nets,40.6826,-73.9754,4031213.28616986,4031.21328616986,2504.87903084065,SAC_BKN,1
2020-08-09T00:00:00Z,8:00,1,SAC,Sacramento Kings,Kings,38.5802,-121.4997,HOU,Houston Rockets,Rockets,29.7508,-95.3621,0,0,0,SAC_HOU,2
2020-08-11T00:00:00Z,9:00,1,SAC,Sacramento Kings,Kings,38.5802,-121.4997,NOP,New Orleans Pelicans,Pelicans,29.949,-90.0821,0,0,0,SAC_NOP,2
2020-08-13T00:00:00Z,,0,SAC,Sacramento Kings,Kings,38.5802,-121.4997,LAL,Los Angeles Lakers,Lakers,34.043,-118.2673,582283.900714137,582.283900714137,361.814329670644,SAC_LAL,1
